Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-C021;74.30;2026-01-17 13:20:31.737
BI-RUI-P011;73.0;2026-01-17 13:20:57.007
BI-RUI-011;64.796;2026-01-17 13:21:01.6
BI-RUI-P004;76.3;2026-01-17 13:21:04.35
BI-RUI-C011;51.50;2026-01-17 13:21:23.917
BI-RUI-C020;61.80;2026-01-17 13:21:33.433
BI-RUI-P002;36.4;2026-01-17 13:21:47.857
BI-RUI-P009;70.6;2026-01-17 13:22:05.53
BI-RUI-C004;66.3;2026-01-17 13:22:20.08
BI-RUI-025;66.20;2026-01-17 13:22:58.677
BI-RUI-C002;61.8;2026-01-17 13:23:05.07
BI-RUI-C013;64.5;2026-01-17 13:23:07.93
BI-RUI-005;64.007;2026-01-17 13:23:13.773
BI-RUI-C008;63.8;2026-01-17 13:23:45.043
BI-RUI-C006;76.9;2026-01-17 13:23:46.963
BI-RUI-C018;80.30;2026-01-17 13:24:01.42
BI-RUI-C024;72.3;2026-01-17 13:24:44.8
BI-RUI-P005;72.7;2026-01-17 13:24:56.02
BI-RUI-009;67.749;2026-01-17 13:25:30.96
BI-RUI-P013;72.1;2026-01-17 13:25:31.993
BI-RUI-C019;61.50;2026-01-17 13:25:48.247
BI-RUI-BR8;64.80;2026-01-17 13:25:54.34
BI-RUI-BR11;65.444;2026-01-17 13:27:11.757
BI-RUI-P010;73.0;2026-01-17 13:27:50.87
BI-RUI-015;65.985;2026-01-17 13:29:02.223
BI-RUI-C005;63.1;2026-01-17 13:29:49.167
BI-RUI-022;69.00;2026-01-17 13:29:59.887
BI-RUI-P006;77.5;2026-01-17 13:30:05.12
BI-RUI-BR15;69.90;2026-01-17 13:30:14.45
BI-RUI-017;63.413;2026-01-17 13:30:18.043
BI-RUI-019;71.802;2026-01-17 13:30:27.34
BI-RUI-004;72.169;2026-01-17 13:30:37.483
BI-RUI-P001;81.5;2026-01-17 13:30:40.22
BI-RUI-006;60.186;2026-01-17 13:30:55.33
BI-RUI-001;63.066;2026-01-17 13:31:16.363
BI-RUI-007;65.213;2026-01-17 13:32:10.23
BI-RUI-C003;56.70;2026-01-17 13:32:37.437
BI-RUI-020;62.30;2026-01-17 13:32:39.077
BI-RUI-C010;58.4;2026-01-17 13:32:53.483
BI-RUI-P012;73.6;2026-01-17 13:33:07.36
BI-RUI-P007;74.5;2026-01-17 13:33:42.49
BI-RUI-021;63.40;2026-01-17 13:33:45.083
BI-RUI-023;80.60;2026-01-17 13:34:03.087
BI-RUI-008;59.993;2026-01-17 13:34:14.493
BI-RUI-P003;82.8;2026-01-17 13:34:39.06
BI-RUI-010;66.477;2026-01-17 13:34:39.64
BI-RUI-P014;54.8;2026-01-17 13:35:04.19
BI-RUI-C005;63.3;2026-01-17 13:35:05.203
BI-RUI-C001;69.5;2026-01-17 13:35:16.533
BI-RUI-C021;72.50;2026-01-17 13:35:54.333
BI-RUI-011;65.753;2026-01-17 13:35:57.35
BI-RUI-P011;73.3;2026-01-17 13:35:57.477
BI-RUI-P004;76.5;2026-01-17 13:36:04.913
BI-RUI-P002;37.3;2026-01-17 13:36:48.31
BI-RUI-C011;47.80;2026-01-17 13:36:51.0
BI-RUI-C020;63.20;2026-01-17 13:37:05.563
BI-RUI-P009;70.1;2026-01-17 13:37:05.657
BI-RUI-C004;64.4;2026-01-17 13:37:37.41
BI-RUI-005;63.744;2026-01-17 13:38:00.943
BI-RUI-025;65.90;2026-01-17 13:38:21.337
BI-RUI-C002;59.6;2026-01-17 13:38:21.447
BI-RUI-C013;63.5;2026-01-17 13:38:27.37
BI-RUI-C008;62.8;2026-01-17 13:39:03.373
BI-RUI-C006;76.3;2026-01-17 13:39:03.53
BI-RUI-C018;69.50;2026-01-17 13:39:18.093
BI-RUI-C024;71.9;2026-01-17 13:39:50.66
BI-RUI-P005;70.8;2026-01-17 13:39:56.35
BI-RUI-009;69.509;2026-01-17 13:40:29.43
BI-RUI-P013;70.6;2026-01-17 13:40:32.323
BI-RUI-C019;60.50;2026-01-17 13:41:19.11
BI-RUI-BR8;61.60;2026-01-17 13:41:20.953
BI-RUI-BR11;64.717;2026-01-17 13:42:14.787
BI-RUI-P010;71.8;2026-01-17 13:42:51.057
BI-RUI-015;65.126;2026-01-17 13:44:09.113
BI-RUI-P006;75.5;2026-01-17 13:45:05.573
BI-RUI-C005;62.0;2026-01-17 13:45:05.887
BI-RUI-022;67.80;2026-01-17 13:45:07.387
BI-RUI-019;71.542;2026-01-17 13:45:24.873
BI-RUI-017;65.527;2026-01-17 13:45:27.983
BI-RUI-BR15;70.50;2026-01-17 13:45:32.827
BI-RUI-P001;82.1;2026-01-17 13:45:40.657
BI-RUI-004;73.887;2026-01-17 13:45:45.25
BI-RUI-006;59.159;2026-01-17 13:45:58.173
BI-RUI-001;62.767;2026-01-17 13:46:13.143
BI-RUI-007;65.937;2026-01-17 13:47:12.917
BI-RUI-C003;56.90;2026-01-17 13:47:45.25
BI-RUI-020;62.50;2026-01-17 13:47:55.033
BI-RUI-C010;56.2;2026-01-17 13:48:00.58
BI-RUI-P012;72.3;2026-01-17 13:48:07.487
BI-RUI-021;63.80;2026-01-17 13:49:02.777
BI-RUI-023;73.00;2026-01-17 13:49:13.963
BI-RUI-008;63.823;2026-01-17 13:49:29.17
BI-RUI-P003;83.5;2026-01-17 13:49:39.14
BI-RUI-010;66.167;2026-01-17 13:49:44.92
BI-RUI-C005;67.8;2026-01-17 13:50:21.927
BI-RUI-C001;70.3;2026-01-17 13:50:38.41
BI-RUI-P011;71.6;2026-01-17 13:50:57.85
BI-RUI-011;65.079;2026-01-17 13:50:58.82
BI-RUI-C021;74.90;2026-01-17 13:51:01.367
BI-RUI-P004;76.7;2026-01-17 13:51:05.493
BI-RUI-P002;38.0;2026-01-17 13:51:48.5
BI-RUI-C011;48.60;2026-01-17 13:52:16.86
BI-RUI-C020;64.20;2026-01-17 13:52:31.643
BI-RUI-C004;63.1;2026-01-17 13:52:44.397
BI-RUI-005;63.433;2026-01-17 13:53:10.29
BI-RUI-C002;58.7;2026-01-17 13:53:37.777
BI-RUI-025;65.80;2026-01-17 13:53:37.903
BI-RUI-C013;63.8;2026-01-17 13:53:44.03
BI-RUI-C006;75.0;2026-01-17 13:54:13.39
BI-RUI-C008;61.9;2026-01-17 13:54:20.313
BI-RUI-C018;62.20;2026-01-17 13:54:36.893
BI-RUI-P005;71.9;2026-01-17 13:54:56.583
BI-RUI-C024;70.1;2026-01-17 13:55:01.57
BI-RUI-009;71.807;2026-01-17 13:55:30.133
BI-RUI-BR8;61.00;2026-01-17 13:56:48.973
BI-RUI-C019;61.20;2026-01-17 13:56:51.347
BI-RUI-BR11;64.323;2026-01-17 13:57:14.367
BI-RUI-P010;71.6;2026-01-17 13:57:50.903
BI-RUI-015;66.409;2026-01-17 13:59:04.567
BI-RUI-P006;75.8;2026-01-17 14:00:06.043
BI-RUI-017;66.858;2026-01-17 14:00:39.237
BI-RUI-019;71.378;2026-01-17 14:00:39.237
BI-RUI-022;68.10;2026-01-17 14:00:39.237
BI-RUI-C005;60.9;2026-01-17 14:00:39.237
BI-RUI-P001;84.5;2026-01-17 14:00:41.203
BI-RUI-004;74.133;2026-01-17 14:00:43.127
BI-RUI-BR15;69.10;2026-01-17 14:00:55.44
BI-RUI-006;61.536;2026-01-17 14:00:59.08
BI-RUI-001;63.285;2026-01-17 14:01:12.707
BI-RUI-007;65.379;2026-01-17 14:02:00.51
BI-RUI-022;71.30;2026-01-17 14:02:05.497
BI-RUI-BR15;67.60;2026-01-17 14:02:31.983
BI-RUI-020;61.40;2026-01-17 14:03:06.097
BI-RUI-C010;55.4;2026-01-17 14:03:16.503
BI-RUI-C003;54.80;2026-01-17 14:03:38.49
BI-RUI-P007;72.6;2026-01-17 14:03:43.07
BI-RUI-021;63.40;2026-01-17 14:04:19.48
BI-RUI-008;72.648;2026-01-17 14:04:21.56
BI-RUI-023;74.20;2026-01-17 14:04:24.12
BI-RUI-P003;83.5;2026-01-17 14:04:39.64
BI-RUI-010;67.938;2026-01-17 14:04:42.14
BI-RUI-P014;53.5;2026-01-17 14:05:04.563
BI-RUI-C005;67.5;2026-01-17 14:05:39.35
BI-RUI-P011;71.3;2026-01-17 14:05:58.197
BI-RUI-C001;66.7;2026-01-17 14:06:00.883
BI-RUI-011;67.281;2026-01-17 14:06:01.807
BI-RUI-C021;76.10;2026-01-17 14:06:17.387
BI-RUI-P002;38.7;2026-01-17 14:06:48.937
BI-RUI-P009;68.9;2026-01-17 14:07:05.907
BI-RUI-C011;47.60;2026-01-17 14:07:47.647
BI-RUI-C020;69.00;2026-01-17 14:07:49.333
BI-RUI-C004;61.6;2026-01-17 14:08:03.697
BI-RUI-005;68.074;2026-01-17 14:08:07.87
BI-RUI-025;66.70;2026-01-17 14:08:54.263
BI-RUI-C002;57.5;2026-01-17 14:08:54.53
BI-RUI-C013;63.4;2026-01-17 14:09:06.5
BI-RUI-C006;75.0;2026-01-17 14:09:29.97
BI-RUI-C008;59.3;2026-01-17 14:09:30.88
BI-RUI-C018;61.20;2026-01-17 14:09:53.663
BI-RUI-C024;68.3;2026-01-17 14:10:18.29
BI-RUI-P013;70.4;2026-01-17 14:10:32.76
BI-RUI-009;72.800;2026-01-17 14:10:35.9
BI-RUI-BR11;62.664;2026-01-17 14:12:14.74
BI-RUI-BR8;60.80;2026-01-17 14:12:17.04
BI-RUI-C019;63.60;2026-01-17 14:12:19.18
BI-RUI-P010;72.3;2026-01-17 14:12:51.293
BI-RUI-015;69.681;2026-01-17 14:14:02.473
BI-RUI-017;68.352;2026-01-17 14:15:18.577
BI-RUI-019;70.587;2026-01-17 14:15:27.593
BI-RUI-P001;85.2;2026-01-17 14:15:41.533
BI-RUI-004;75.050;2026-01-17 14:15:42.393
BI-RUI-001;62.546;2026-01-17 14:16:04.223
BI-RUI-006;59.936;2026-01-17 14:16:06.35
BI-RUI-C005;60.6;2026-01-17 14:16:40.447
BI-RUI-007;66.607;2026-01-17 14:17:09.45
BI-RUI-022;68.20;2026-01-17 14:17:13.933
BI-RUI-BR15;69.00;2026-01-17 14:17:48.627
BI-RUI-P012;71.1;2026-01-17 14:18:08.16
BI-RUI-020;61.50;2026-01-17 14:18:23.13
BI-RUI-C010;56.2;2026-01-17 14:18:26.973
BI-RUI-P007;72.4;2026-01-17 14:18:43.493
BI-RUI-C003;55.20;2026-01-17 14:18:54.743
BI-RUI-008;62.226;2026-01-17 14:19:29.233
BI-RUI-021;65.30;2026-01-17 14:19:30.373
BI-RUI-023;71.80;2026-01-17 14:19:41.907
BI-RUI-010;69.462;2026-01-17 14:19:57.61
BI-RUI-P014;52.0;2026-01-17 14:20:04.783
BI-RUI-C005;67.4;2026-01-17 14:20:50.303
BI-RUI-P011;78.7;2026-01-17 14:20:58.587
BI-RUI-011;68.118;2026-01-17 14:21:00.68
BI-RUI-P004;77.6;2026-01-17 14:21:06.68
BI-RUI-C001;69.5;2026-01-17 14:21:22.823
BI-RUI-C021;77.20;2026-01-17 14:21:34.28
BI-RUI-P002;39.3;2026-01-17 14:21:49.39
BI-RUI-P009;68.9;2026-01-17 14:22:05.953
BI-RUI-005;66.410;2026-01-17 14:23:10.93
BI-RUI-C011;49.20;2026-01-17 14:23:14.917
BI-RUI-C004;64.2;2026-01-17 14:23:19.387
BI-RUI-C020;70.20;2026-01-17 14:23:20.2
BI-RUI-C002;61.0;2026-01-17 14:24:12.127
BI-RUI-025;67.00;2026-01-17 14:24:18.097
BI-RUI-C013;63.2;2026-01-17 14:24:24.77
BI-RUI-C006;75.2;2026-01-17 14:24:46.85
BI-RUI-C008;60.9;2026-01-17 14:24:53.477
BI-RUI-P005;70.1;2026-01-17 14:24:56.913
BI-RUI-C018;62.10;2026-01-17 14:25:10.15
BI-RUI-009;73.091;2026-01-17 14:25:29.34
BI-RUI-P013;70.5;2026-01-17 14:25:33.09
BI-RUI-C024;69.6;2026-01-17 14:25:34.26
BI-RUI-BR11;64.120;2026-01-17 14:27:24.743
BI-RUI-BR8;61.50;2026-01-17 14:27:43.357
BI-RUI-C019;64.10;2026-01-17 14:27:46.183
BI-RUI-P010;70.1;2026-01-17 14:27:51.34
BI-RUI-015;70.907;2026-01-17 14:29:02.427
BI-RUI-P006;75.6;2026-01-17 14:30:06.247
BI-RUI-017;69.708;2026-01-17 14:30:20.623
BI-RUI-019;70.369;2026-01-17 14:30:27.703
BI-RUI-004;74.352;2026-01-17 14:30:38.453
BI-RUI-P001;85.6;2026-01-17 14:30:41.987
BI-RUI-006;62.926;2026-01-17 14:30:55.41
BI-RUI-001;61.772;2026-01-17 14:31:03.723
BI-RUI-C005;59.6;2026-01-17 14:31:58.543
BI-RUI-007;64.920;2026-01-17 14:32:10.433
BI-RUI-022;70.70;2026-01-17 14:32:37.063
BI-RUI-P012;72.1;2026-01-17 14:33:08.287
BI-RUI-BR15;68.40;2026-01-17 14:33:09.707
BI-RUI-020;60.90;2026-01-17 14:33:39.68
BI-RUI-P007;72.5;2026-01-17 14:33:43.9
BI-RUI-C010;56.9;2026-01-17 14:33:49.667
BI-RUI-C003;55.00;2026-01-17 14:34:12.073
BI-RUI-008;61.251;2026-01-17 14:34:21.53
BI-RUI-P003;82.0;2026-01-17 14:34:40.47
BI-RUI-010;70.322;2026-01-17 14:34:46.157
BI-RUI-021;63.50;2026-01-17 14:34:46.72
BI-RUI-023;72.90;2026-01-17 14:35:00.86
BI-RUI-P014;51.3;2026-01-17 14:35:05.33
BI-RUI-C005;63.9;2026-01-17 14:35:58.307
BI-RUI-P011;72.2;2026-01-17 14:35:59.027
BI-RUI-011;70.999;2026-01-17 14:36:01.167
BI-RUI-P004;77.6;2026-01-17 14:36:06.62
BI-RUI-C021;72.80;2026-01-17 14:36:41.72
BI-RUI-C001;67.7;2026-01-17 14:36:45.47
BI-RUI-P002;38.6;2026-01-17 14:36:49.53
BI-RUI-P009;68.8;2026-01-17 14:37:06.44
BI-RUI-005;67.418;2026-01-17 14:38:01.383
BI-RUI-C004;62.0;2026-01-17 14:38:35.89
BI-RUI-C011;48.00;2026-01-17 14:38:41.607
BI-RUI-C020;68.60;2026-01-17 14:38:52.813
BI-RUI-C002;57.9;2026-01-17 14:39:28.44
BI-RUI-025;66.10;2026-01-17 14:39:34.863
BI-RUI-C013;63.2;2026-01-17 14:39:41.46
BI-RUI-C006;72.7;2026-01-17 14:39:54.79
BI-RUI-P005;70.1;2026-01-17 14:39:57.023
BI-RUI-C008;60.1;2026-01-17 14:40:00.6
BI-RUI-C018;68.20;2026-01-17 14:40:30.183
BI-RUI-P013;70.4;2026-01-17 14:40:33.293
BI-RUI-009;73.033;2026-01-17 14:40:45.967
BI-RUI-C024;68.8;2026-01-17 14:40:51.047
BI-RUI-BR11;63.044;2026-01-17 14:42:29.647
BI-RUI-P010;70.3;2026-01-17 14:42:51.697
BI-RUI-BR8;60.80;2026-01-17 14:43:12.327
BI-RUI-C019;63.70;2026-01-17 14:43:12.497
BI-RUI-015;69.672;2026-01-17 14:44:02.793
BI-RUI-P006;74.7;2026-01-17 14:45:06.997
BI-RUI-017;71.484;2026-01-17 14:45:21.82
BI-RUI-019;70.224;2026-01-17 14:45:32.863
BI-RUI-004;72.734;2026-01-17 14:45:40.98
BI-RUI-P001;85.6;2026-01-17 14:45:42.293
BI-RUI-006;61.348;2026-01-17 14:45:54.853
BI-RUI-001;61.944;2026-01-17 14:46:13.76
BI-RUI-C005;59.9;2026-01-17 14:47:05.467
BI-RUI-007;64.474;2026-01-17 14:47:11.847
BI-RUI-022;69.60;2026-01-17 14:47:59.897
BI-RUI-P012;73.0;2026-01-17 14:48:09.057
BI-RUI-BR15;69.10;2026-01-17 14:48:32.77
BI-RUI-020;61.10;2026-01-17 14:48:52.62
BI-RUI-C010;54.6;2026-01-17 14:48:59.907
BI-RUI-C003;55.50;2026-01-17 14:49:24.48
BI-RUI-008;58.935;2026-01-17 14:49:29.653
BI-RUI-P003;81.3;2026-01-17 14:49:41.237
BI-RUI-010;70.874;2026-01-17 14:49:45.97
BI-RUI-021;62.20;2026-01-17 14:50:03.447
BI-RUI-023;72.10;2026-01-17 14:50:17.64
BI-RUI-P011;71.1;2026-01-17 14:50:59.8
BI-RUI-011;71.185;2026-01-17 14:51:02.283
BI-RUI-P004;77.6;2026-01-17 14:51:07.507
BI-RUI-C005;74.3;2026-01-17 14:51:16.48
BI-RUI-P002;38.4;2026-01-17 14:51:50.163
BI-RUI-C021;72.60;2026-01-17 14:51:58.93
BI-RUI-C001;65.9;2026-01-17 14:52:06.4
BI-RUI-005;64.417;2026-01-17 14:53:09.01
BI-RUI-C004;62.0;2026-01-17 14:53:52.377
BI-RUI-C011;49.10;2026-01-17 14:54:09.147
BI-RUI-C020;65.60;2026-01-17 14:54:19.68
BI-RUI-C002;58.2;2026-01-17 14:54:45.483
BI-RUI-C013;63.7;2026-01-17 14:54:51.72
BI-RUI-025;66.20;2026-01-17 14:54:57.69
BI-RUI-P005;77.6;2026-01-17 14:54:57.877
BI-RUI-C006;73.6;2026-01-17 14:55:13.49
BI-RUI-C008;59.5;2026-01-17 14:55:17.757
BI-RUI-009;75.707;2026-01-17 14:55:26.523
BI-RUI-C018;65.20;2026-01-17 14:55:46.56
BI-RUI-C024;68.9;2026-01-17 14:56:07.127
BI-RUI-BR11;64.082;2026-01-17 14:57:33.907
BI-RUI-P010;70.2;2026-01-17 14:57:52.397
BI-RUI-C019;62.40;2026-01-17 14:58:29.09
BI-RUI-BR8;60.00;2026-01-17 14:58:43.217
BI-RUI-015;67.962;2026-01-17 14:59:05.14
BI-RUI-P006;76.9;2026-01-17 15:00:07.7
BI-RUI-019;70.582;2026-01-17 15:00:39.923
BI-RUI-017;70.885;2026-01-17 15:00:39.923
BI-RUI-P001;85.0;2026-01-17 15:00:42.563
BI-RUI-004;70.944;2026-01-17 15:00:47.72
BI-RUI-006;62.879;2026-01-17 15:00:59.253
BI-RUI-001;62.744;2026-01-17 15:01:13.553
BI-RUI-007;64.787;2026-01-17 15:02:04.043
BI-RUI-C005;61.0;2026-01-17 15:02:22.11
BI-RUI-022;67.60;2026-01-17 15:03:16.443
BI-RUI-BR15;68.00;2026-01-17 15:03:41.853
BI-RUI-P007;71.9;2026-01-17 15:03:45.12
BI-RUI-020;61.30;2026-01-17 15:04:00.03
BI-RUI-008;59.366;2026-01-17 15:04:10.013
BI-RUI-C010;55.1;2026-01-17 15:04:13.0
BI-RUI-C003;55.70;2026-01-17 15:04:41.567
BI-RUI-P003;80.6;2026-01-17 15:04:41.83
BI-RUI-010;72.487;2026-01-17 15:04:58.24
BI-RUI-P014;51.1;2026-01-17 15:05:06.617
BI-RUI-021;65.30;2026-01-17 15:05:14.367
BI-RUI-023;70.80;2026-01-17 15:05:39.4
BI-RUI-P011;71.9;2026-01-17 15:06:00.263
BI-RUI-011;69.632;2026-01-17 15:06:07.81
BI-RUI-C005;77.2;2026-01-17 15:06:32.52
BI-RUI-P002;37.2;2026-01-17 15:06:50.503
BI-RUI-P009;68.7;2026-01-17 15:07:07.71
BI-RUI-C021;77.20;2026-01-17 15:07:14.68
BI-RUI-C001;66.8;2026-01-17 15:07:27.057
BI-RUI-005;69.144;2026-01-17 15:08:18.03
BI-RUI-C004;60.7;2026-01-17 15:09:09.147
BI-RUI-C020;64.70;2026-01-17 15:09:37.353
BI-RUI-C011;47.40;2026-01-17 15:09:41.307
BI-RUI-C002;57.6;2026-01-17 15:10:02.39
BI-RUI-025;65.80;2026-01-17 15:10:05.593
BI-RUI-C013;63.3;2026-01-17 15:10:09.717
BI-RUI-C006;74.8;2026-01-17 15:10:23.953
BI-RUI-C008;62.7;2026-01-17 15:10:26.83
BI-RUI-P013;70.5;2026-01-17 15:10:34.22
BI-RUI-009;75.054;2026-01-17 15:10:37.067
BI-RUI-C018;67.90;2026-01-17 15:11:05.227
BI-RUI-C024;68.2;2026-01-17 15:11:18.977
BI-RUI-BR11;63.524;2026-01-17 15:12:14.39
BI-RUI-P010;70.1;2026-01-17 15:12:53.02
BI-RUI-C019;60.40;2026-01-17 15:13:55.26
BI-RUI-015;66.285;2026-01-17 15:14:07.06
BI-RUI-BR8;61.00;2026-01-17 15:14:16.217
BI-RUI-019;70.192;2026-01-17 15:15:28.193
BI-RUI-017;65.917;2026-01-17 15:15:29.4
BI-RUI-004;70.252;2026-01-17 15:15:38.197
BI-RUI-P001;83.6;2026-01-17 15:15:43.057
BI-RUI-006;57.184;2026-01-17 15:15:56.26
BI-RUI-001;61.915;2026-01-17 15:16:15.013
BI-RUI-007;64.593;2026-01-17 15:17:10.393
BI-RUI-C005;63.3;2026-01-17 15:17:38.57
BI-RUI-P012;73.2;2026-01-17 15:18:09.887
BI-RUI-022;69.40;2026-01-17 15:18:32.89
BI-RUI-P007;73.0;2026-01-17 15:18:45.313
BI-RUI-BR15;69.20;2026-01-17 15:18:58.55
BI-RUI-020;61.40;2026-01-17 15:19:06.567
BI-RUI-008;59.473;2026-01-17 15:19:11.237
BI-RUI-C010;54.9;2026-01-17 15:19:35.257
BI-RUI-C003;59.60;2026-01-17 15:19:51.993
BI-RUI-010;70.724;2026-01-17 15:19:57.023
BI-RUI-P014;51.0;2026-01-17 15:20:06.743
BI-RUI-021;66.60;2026-01-17 15:20:25.48
BI-RUI-011;67.432;2026-01-17 15:20:58.547
BI-RUI-P011;71.6;2026-01-17 15:21:00.813
BI-RUI-023;73.40;2026-01-17 15:21:02.25
BI-RUI-P004;74.8;2026-01-17 15:21:08.063
BI-RUI-P002;36.5;2026-01-17 15:21:50.79
BI-RUI-P009;78.7;2026-01-17 15:22:07.73
BI-RUI-C021;74.90;2026-01-17 15:22:31.073
BI-RUI-C001;65.0;2026-01-17 15:22:50.11
BI-RUI-C005;74.4;2026-01-17 15:23:02.75
BI-RUI-005;63.359;2026-01-17 15:23:08.5
BI-RUI-C004;61.0;2026-01-17 15:24:26.04
BI-RUI-P005;71.3;2026-01-17 15:24:58.093
BI-RUI-C020;63.00;2026-01-17 15:25:02.14
BI-RUI-025;66.30;2026-01-17 15:25:13.08
BI-RUI-C002;57.3;2026-01-17 15:25:16.11
BI-RUI-C011;46.80;2026-01-17 15:25:20.5
BI-RUI-009;75.854;2026-01-17 15:25:27.52
BI-RUI-P013;70.1;2026-01-17 15:25:34.613
BI-RUI-C013;63.3;2026-01-17 15:25:39.63
BI-RUI-C006;74.2;2026-01-17 15:25:44.88
BI-RUI-C008;61.2;2026-01-17 15:25:57.803
BI-RUI-C018;64.70;2026-01-17 15:26:15.617
BI-RUI-C024;67.8;2026-01-17 15:26:35.103
BI-RUI-BR11;64.180;2026-01-17 15:27:13.14
BI-RUI-P010;71.2;2026-01-17 15:27:53.083
BI-RUI-015;67.604;2026-01-17 15:29:01.793
BI-RUI-C019;58.10;2026-01-17 15:29:27.547
BI-RUI-BR8;60.30;2026-01-17 15:29:32.907
BI-RUI-P006;74.9;2026-01-17 15:30:08.1
BI-RUI-019;69.988;2026-01-17 15:30:34.633
BI-RUI-017;64.879;2026-01-17 15:30:35.68
BI-RUI-P001;81.7;2026-01-17 15:30:43.18
BI-RUI-004;71.409;2026-01-17 15:30:44.18
BI-RUI-006;58.678;2026-01-17 15:30:55.497
BI-RUI-001;61.641;2026-01-17 15:31:17.857
BI-RUI-007;64.681;2026-01-17 15:32:13.757
BI-RUI-C005;60.8;2026-01-17 15:32:55.137
BI-RUI-P012;75.1;2026-01-17 15:33:10.34
BI-RUI-P007;72.1;2026-01-17 15:33:45.377
BI-RUI-022;70.20;2026-01-17 15:33:49.017
BI-RUI-020;60.20;2026-01-17 15:34:16.833
BI-RUI-BR15;68.70;2026-01-17 15:34:19.317
BI-RUI-008;61.355;2026-01-17 15:34:20.16
BI-RUI-010;69.275;2026-01-17 15:34:39.397
BI-RUI-P003;76.5;2026-01-17 15:34:42.633
BI-RUI-C010;56.3;2026-01-17 15:34:57.93
BI-RUI-P014;52.0;2026-01-17 15:35:07.09
BI-RUI-C003;57.80;2026-01-17 15:35:09.057
BI-RUI-021;61.70;2026-01-17 15:35:36.14
BI-RUI-P011;70.0;2026-01-17 15:36:01.173
BI-RUI-011;66.665;2026-01-17 15:36:01.393
BI-RUI-P004;74.6;2026-01-17 15:36:08.627
BI-RUI-023;79.10;2026-01-17 15:36:24.957
BI-RUI-P002;36.4;2026-01-17 15:36:51.07
BI-RUI-P009;67.8;2026-01-17 15:37:08.213
BI-RUI-C021;74.20;2026-01-17 15:37:48.25
BI-RUI-C001;65.1;2026-01-17 15:38:06.313
BI-RUI-005;62.111;2026-01-17 15:38:11.207
BI-RUI-C005;71.4;2026-01-17 15:38:19.41
BI-RUI-C004;62.1;2026-01-17 15:39:43.23
BI-RUI-P005;73.9;2026-01-17 15:39:58.17
BI-RUI-C002;58.0;2026-01-17 15:40:27.097
BI-RUI-009;75.802;2026-01-17 15:40:27.457
BI-RUI-025;65.90;2026-01-17 15:40:30.02
BI-RUI-C020;63.10;2026-01-17 15:40:30.77
BI-RUI-P013;70.9;2026-01-17 15:40:35.003
BI-RUI-C011;52.10;2026-01-17 15:40:41.583
BI-RUI-C013;61.9;2026-01-17 15:41:01.413
BI-RUI-C006;72.8;2026-01-17 15:41:01.633
BI-RUI-C008;64.7;2026-01-17 15:41:18.963
BI-RUI-C018;66.30;2026-01-17 15:41:38.01
BI-RUI-C024;68.0;2026-01-17 15:41:51.043
BI-RUI-BR11;66.862;2026-01-17 15:42:20.97
BI-RUI-P010;71.1;2026-01-17 15:42:53.35
BI-RUI-015;66.990;2026-01-17 15:44:00.357
BI-RUI-C019;58.40;2026-01-17 15:44:54.613
BI-RUI-BR8;62.60;2026-01-17 15:44:59.787
BI-RUI-P006;75.1;2026-01-17 15:45:08.38
BI-RUI-017;69.160;2026-01-17 15:45:30.57
BI-RUI-004;70.908;2026-01-17 15:45:39.697
BI-RUI-P001;82.9;2026-01-17 15:45:43.637
BI-RUI-006;57.532;2026-01-17 15:45:58.45
BI-RUI-001;61.665;2026-01-17 15:46:17.217
BI-RUI-007;64.627;2026-01-17 15:47:13.427
BI-RUI-C005;60.4;2026-01-17 15:48:02.463
BI-RUI-P012;73.1;2026-01-17 15:48:10.717
BI-RUI-022;66.50;2026-01-17 15:49:04.13
BI-RUI-008;71.638;2026-01-17 15:49:14.287
BI-RUI-020;60.60;2026-01-17 15:49:23.96
BI-RUI-BR15;68.80;2026-01-17 15:49:35.99
BI-RUI-P003;79.1;2026-01-17 15:49:43.087
BI-RUI-010;72.810;2026-01-17 15:49:54.04
BI-RUI-C010;55.0;2026-01-17 15:50:14.73
BI-RUI-C003;58.00;2026-01-17 15:50:31.093
BI-RUI-021;60.50;2026-01-17 15:50:52.407
BI-RUI-P011;70.1;2026-01-17 15:51:01.58
BI-RUI-011;65.745;2026-01-17 15:51:09.13
BI-RUI-P004;75.8;2026-01-17 15:51:09.177
BI-RUI-023;77.60;2026-01-17 15:51:41.257
BI-RUI-P002;36.2;2026-01-17 15:51:51.163
BI-RUI-C021;72.70;2026-01-17 15:53:01.8
BI-RUI-005;70.352;2026-01-17 15:53:16.533
BI-RUI-C001;63.4;2026-01-17 15:53:23.003
BI-RUI-C005;63.1;2026-01-17 15:53:36.177
BI-RUI-P005;71.4;2026-01-17 15:54:58.17
BI-RUI-C004;59.0;2026-01-17 15:54:58.937
BI-RUI-009;71.822;2026-01-17 15:55:29.55
BI-RUI-C002;56.8;2026-01-17 15:55:37.693
BI-RUI-025;66.50;2026-01-17 15:55:46.897
BI-RUI-C020;60.60;2026-01-17 15:55:56.99
BI-RUI-C011;46.30;2026-01-17 15:55:58.24
BI-RUI-C013;62.0;2026-01-17 15:56:17.323
BI-RUI-C006;73.7;2026-01-17 15:56:17.667
